그녀는 아무 말도 하지 않았다 20초 정도 침묵이 흐른 후에 나는 그녀의 이야기가 이미 끝났다는 사실을 알 아차렸다.	Я проглотил остатки своего виски, достал из кармана письма Крысы и положил на середину стола.
나는 마지막으로 위스키를 한 모금 마시고 나서, 주머니 속에 들어 있던 쥐의 편지를 꺼내 테이블 한 가운데에 놓았다.	Два конверта лежали на столе, и притрагиваться к ним она как будто не торопилась.
두 통의 편지는 한참 그대 로 테이블 위에 놓여 있었다. '여기서 읽어야만 하나요?' '집에 가지고 가서 읽으세요.	- Я должна это прочитать прямо здесь? - Забирайте домой, там и читайте.
읽고 싶지 않으면 버리시구요.'	А не захотите читать - так выбросьте.
그녀는 고개를 끄덕이며 백에 편지를 넣었다.	Она кивнула, взяла письма и спрятала их в сумочку.
딱 하는 백의 쇠장식물의 기분 좋은 소리가 났다.	Легкий металлический звук - клик! - и замок защелкнулся.
나는 두 개비째 담배에 불을 붙이고, 두 잔째 위스키를 주문 했다. 나는 두 잔째 위스키를 제일 좋아한다.	Я закурил вторую сигарету, заказал себе второй виски.
	Надо сказать, что больше всего я уважаю именно вторую порцию виски.
	Если с первым виски успокаиваются нервы, то со вторым приходит в порядок голова.
	С третьего же и далее - уже ни вкуса, ни смысла не остается: простое перекачивание жидкости из рюмки в желудок.
첫 잔째의 위스키로 한숨 돌린 기분이 되고, 두 잔째의 위스키로 머리가 정상이 된다.	- И только ради этого вы ехали сюда из Токио? - спросила она.
석 잔째부터는 맛 따위 는 없다.	- Да, почти что...
그저 위(胃) 속에 들어부울 뿐이다.	- Очень любезно с вашей стороны.
이 일 때문에 도쿄에서 일부러 오신 거예요?'	- Ну, как раз об этом я не думал.
라고 그녀가 물었다. '그렇다고 할 수 있습니다.'	Просто у нас с ним так повелось.
친절하시군요.' 그렇다고 생각해 본 적은 없습니다.	Поменяй нас в жизни местами - и он сделал бы точно так же, я знаю.
습관적이지요. 만약에 입장이 뒤바뀌었 더라면 그도 똑같이 했을 겁니다.'	- Что, он уже оказывал вам такие услуги?
그 사람이 그렇게 해준 적이 있나요?'	Я покачал головой.
나는 고개를 저었다.	- Да нет.
하지만 우리는 오랫동안 계속 서로에게 비현실적인 폐를 끼쳐 왔거든요.	Просто мы издавна надоедаем друг другу такими вот 'ирреальными' просьбами.
그 것을 현실적으로 처리하느냐 마느냐는 또 별개의 문제구요.'	И привыкли выполнять их без лишних вопросов.
	Ну, а как выполнять ирреальные просьбы в реальном мире - это уже другая проблема.
그런 식으로 생각하는 사람은 없지 않을까요?'	- Наверное, на свете больше нет таких странных людей!
그럴지도 모르겠군요.'	- Очень может быть...
	Рассмеявшись, она поднялась из-за стола и взяла в руки счет.
그녀는 생긋 웃으며 일어서서 계산서를 집어 들었다.	- Позвольте, я сама за все заплачу.
계산은 제가 하게 해주세요. 40분이나 늦기도 했고요.'	Тем более, что на сорок минут опоздала...
그 편이 좋으시다면 그렇게 하세요' 라고 나는 말했다.	- Если вам так будет лучше - пожалуйста, - я пожал плечами.
그런데 한 가지 물어 봐도 될까요?'	- Но у меня к вам один вопрос.
그럼요, 말씀하세요.'	Можно?
댁은 전화로 내 외모가 짐작이 간다고 하셨지요?'	- Ну, разумеется!
네, 저는 분위기라는 뜻으로 말한 건데요.'	- Вот вы сказали по телефону, что догадаетесь, как я буду выглядеть.
그래서, 바로 알아보셨나요?'	- Ну да, сказала.
네' 라고 그녀는 대답했다.	Так, чисто из настроения...
비는 여전히 똑같은 세기로 내리고 있었다.	- И что же - прямо-таки сразу и догадались?
호텔 창을 통해서는 옆 건물의 네온사인이 보였다.	- Моментально, - сказала она.
그 인공적인 초록색 빛 속을 뚫고 무수한 빗줄기가 쏟아졌 다.	Дождь хлестал с прежней силой.
	Прямо в окно отеля заглядывала гигантская неоновая реклама с соседнего небоскреба.
	В ее искусственном свете бежали, сплетаясь, к земле беспорядочные нити дождя.
	Встав у окна, я посмотрел вниз - и мне почудилось, будто дождь всеми струями стремится попасть в одну и ту же точку земной поверхности.
창가에 서서 아래를 내려다보니 빗줄기는 땅바닥의 한 점을 향해서 쏟아지 고 있는 것처럼 보였다.	Я плюхнулся на кровать и выкурил две сигареты подряд.
나는 침대에 드러누워서 담배를 두 개비 피운 다음, 트론트에 전화를 걸어서 다음날 아침 열차를 예약해 달라고 부탁했다.	Потом позвонил администратору отеля и попросил забронировать билет на завтрашний поезд.
이 거리에서 내가 할 일은 이제 아무것도 남아 있지 않았다.	Больше в этом городе мне было абсолютно нечего делать...
비만이 깊은 밤까지 계속해서 내리고 있었다.	И только дождь все лил до глубокой ночи.
